"Name"."Localized_name"."Description"."Color"."Mode_color"."Color_policy"."Physical_pen_number"."Virtual_pen_number"."Screen"."Linepattern_size"."Linetype"."Adaptive_linetype"."Lineweight"."Fill_style"."End_style"."Join_style"
"Color_192","Color_192","Description_192","Color 7","0,0,0","none","192","192","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_193","Color_193","Description_193","Color 7","0,0,0","none","193","193","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_194","Color_194","Description_194","Color 7","0,0,0","none","194","194","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_195","Color_195","Description_195","Color 7","0,0,0","none","195","195","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_196","Color_196","Description_196","Color 7","0,0,0","none","196","196","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_197","Color_197","Description_197","Color 7","0,0,0","none","197","197","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_198","Color_198","Description_198","Color 7","0,0,0","none","198","198","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_199","Color_199","Description_199","Color 7","0,0,0","none","199","199","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_200","Color_200","Description_200","Color 7","0,0,0","none","200","200","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_201","Color_201","Description_201","Color 7","0,0,0","none","201","201","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_202","Color_202","Description_202","Color 7","0,0,0","none","202","202","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_203","Color_203","Description_203","Color 7","0,0,0","none","203","203","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_204","Color_204","Description_204","Color 7","0,0,0","none","204","204","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_205","Color_205","Description_205","Color 7","0,0,0","none","205","205","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_206","Color_206","Description_206","Color 7","0,0,0","none","206","206","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_207","Color_207","Description_207","Color 7","0,0,0","none","207","207","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_208","Color_208","Description_208","Color 7","0,0,0","none","208","208","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_209","Color_209","Description_209","Color 7","0,0,0","none","209","209","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_210","Color_210","Description_210","Color 7","0,0,0","none","210","210","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_211","Color_211","Description_211","Color 7","0,0,0","none","211","211","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_212","Color_212","Description_212","Color 7","0,0,0","none","212","212","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_213","Color_213","Description_213","Color 7","0,0,0","none","213","213","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_214","Color_214","Description_214","Color 7","0,0,0","none","214","214","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_215","Color_215","Description_215","Color 7","0,0,0","none","215","215","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_216","Color_216","Description_216","Color 7","0,0,0","none","216","216","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_217","Color_217","Description_217","Color 7","0,0,0","none","217","217","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_218","Color_218","Description_218","Color 7","0,0,0","none","218","218","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_219","Color_219","Description_219","Color 7","0,0,0","none","219","219","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_220","Color_220","Description_220","Color 7","0,0,0","none","220","220","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_221","Color_221","Description_221","Color 7","0,0,0","none","221","221","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_222","Color_222","Description_222","Color 7","0,0,0","none","222","222","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_223","Color_223","Description_223","Color 7","0,0,0","none","223","223","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_224","Color_224","Description_224","Color 7","0,0,0","none","224","224","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_225","Color_225","Description_225","Color 7","0,0,0","none","225","225","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_226","Color_226","Description_226","Color 7","0,0,0","none","226","226","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_227","Color_227","Description_227","Color 7","0,0,0","none","227","227","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_228","Color_228","Description_228","Color 7","0,0,0","none","228","228","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_229","Color_229","Description_229","Color 7","0,0,0","none","229","229","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_230","Color_230","Description_230","Color 1","255,0,0","none","30","230","100","0.5","(Object)","FALSE","0.0762","(Object)","(Object)","(Object)"
"Color_231","Color_231","Description_231","Color 7","0,0,0","none","231","231","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_232","Color_232","Description_232","Color 7","0,0,0","none","232","232","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_233","Color_233","Description_233","Color 7","0,0,0","none","233","233","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_234","Color_234","Description_234","Color 7","0,0,0","none","234","234","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_235","Color_235","Description_235","Color 7","0,0,0","none","235","235","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_236","Color_236","Description_236","Color 7","0,0,0","none","236","236","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_237","Color_237","Description_237","Color 7","0,0,0","none","237","237","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_238","Color_238","Description_238","Color 7","0,0,0","none","238","238","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_239","Color_239","Description_239","Color 7","0,0,0","none","239","239","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_240","Color_240","Description_240","Color 7","0,0,0","none","240","240","100","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_241","Color_241","Description_241","Color 7","0,0,0","dith","1","241","10","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_242","Color_242","Description_242","Color 7","0,0,0","dith","1","242","20","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_243","Color_243","Description_243","Color 7","0,0,0","dith","1","243","30","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_244","Color_244","Description_244","Color 7","0,0,0","dith","1","244","40","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_245","Color_245","Description_245","Color 7","0,0,0","dith","1","245","50","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_246","Color_246","Description_246","Color 7","0,0,0","dith","11","246","60","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_247","Color_247","Description_247","Color 7","0,0,0","dith","11","247","70","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_248","Color_248","Description_248","Color 7","0,0,0","dith","11","248","80","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_249","Color_249","Description_249","Color 7","0,0,0","dith","11","249","90","0.5","(Object)","FALSE","0.0381","(Object)","(Object)","(Object)"
"Color_250","Color_250","Description_250","Color 7","0,0,0","dith","11","250","50","0.5","(Object)","FALSE","0.0254","(Object)","(Object)","(Object)"
"Color_251","Color_251","Description_251","Color 7","0,0,0","dith","11","251","40","0.5","(Object)","FALSE","0.0254","(Object)","(Object)","(Object)"
"Color_252","Color_252","Description_252","Color 7","0,0,0","dith","11","252","30","0.5","(Object)","FALSE","0.0254","(Object)","(Object)","(Object)"
"Color_253","Color_253","Description_253","Color 7","0,0,0","dith","11","253","20","0.5","(Object)","FALSE","0.0254","(Object)","(Object)","(Object)"
"Color_254","Color_254","Description_254","Color 7","0,0,0","dith","11","254","10","0.5","(Object)","FALSE","0.0254","(Object)","(Object)","(Object)"
"Color_255","Color_255","Description_255","Color 7","0,0,0","dith","11","255","5","0.5","(Object)","FALSE","0.0254","(Object)","(Object)","(Object)"
